ID,Severity,Distance(mi),City,State,Zipcode
A-1283190,2,0,Fayetteville,NC,28304-6017
A-3584599,4,0.346,Tampa,FL,33619-3427
A-4811377,2,0.7979999999999999,Charleston,TN,37310
A-1232784,3,0,Fort Lauderdale,FL,33315
A-4580227,2,0.11,Northport,AL,35473-2042
A-6600350,2,0.053,Lindon,UT,84042-1345
A-4076854,2,0.383,Bunker Hill,WV,25413
A-4125513,2,0.034,Austin,TX,78735-8569
A-4742306,2,9.728,Gray Court,SC,29645
A-1034933,2,0,Los Angeles,CA,90004
A-2314834,2,0,Charlotte,NC,28217-3560
A-2843911,2,0,Rochester,NY,14616-2419
A-2697166,3,0,Dinuba,CA,93618-9208
A-3213507,2,0,Chesapeake,VA,23322-5821
A-7662632,4,5.899,Dillon,CO,80435-7725
A-2412124,3,0,Virginia Beach,VA,23454
A-4678989,2,0.156,El Paso,TX,79915-3154
A-4702878,2,0.336,Seffner,FL,33584-3303
A-4326677,2,5.853,Pittsburg,CA,94565
A-3985160,2,0.019,Fontana,CA,92336
A-432325,3,0.01,Houston,TX,77057
A-1632156,3,0,Akron,OH,44301
A-941963,3,0.8999999761581421,Richfield,OH,44286
A-4746425,2,1.217,Lake City,SC,29560
A-3962790,2,0.276,Rochester,NY,14612-2816
A-380673,2,0,Grantville,PA,17028-8263
A-5961713,2,0.034,Lugoff,SC,29078
A-4752934,2,0.279,Bakersfield,CA,93308
A-3822423,2,2.275,Ocala,FL,34473
A-3373255,3,0,Tacoma,WA,98424
A-5680375,2,0.047,Minneapolis,MN,55426
A-6176415,2,1.63,Stroudsburg,PA,18360
A-2835371,3,0,Inman,SC,29349
A-4280535,4,0.314,Dove Creek,CO,81324
A-6817845,2,0.171,Antioch,TN,37013
A-2477959,3,0,Pomaria,SC,29126
A-6515225,2,0.036,Tucson,AZ,85747-9407
A-6507156,2,0.113,Miami,FL,33183
A-2463127,2,0,Houston,TX,77091-3503
A-2042556,2,0,Tavernier,FL,33070-2107
A-4261957,2,0.48,Phoenix,AZ,85027
A-7755156,2,2.167,Wasco,OR,97065
A-5938941,2,0.042,Anaheim,CA,92806
A-766875,3,0,Mobile,AL,36606
A-3225167,2,0,Albany,NY,12208-3407
A-7654677,3,0.637,Atlanta,GA,30312
A-2735274,3,0,Cardiff By the Sea,CA,92007
A-7464688,2,0.645,Jacksonville,FL,32210
A-4479649,2,0.583,Antioch,TN,37013-2003
A-667891,2,0,Fontana,CA,92336
A-230484,2,0.01,Conshohocken,PA,19428
A-6192587,2,0.067,Houston,TX,77035-2606
A-5881933,2,2.425,Polk City,FL,33868
A-5388336,2,9.587,Maspeth,NY,11378
A-4093859,4,0.113,Afton,VA,22920-2335
A-7290337,2,0,Chino,CA,91710
A-4245698,2,9.113,Groveland,FL,34736
A-1880779,3,0,New Haven,CT,06519
A-2441550,3,0,Worcester,MA,01605
A-4636141,2,0.409,Raleigh,NC,27603-5426
A-4352261,2,0.871,Hartford,CT,06103
A-5949899,2,0.215,San Diego,CA,92154-1222
A-708076,3,0,San Bernardino,CA,92407
A-1353728,3,0.7799999713897705,Irvine,CA,92606
A-3962615,2,0.035,Miami,FL,33186-3990
A-4669799,2,0.375,Windsor Mill,MD,21244
A-20149,2,0,Auburn,CA,95602-8482
A-2676776,2,0,Stevinson,CA,95374
A-4834678,2,0.119,Sacramento,CA,95823-6438
A-1742598,3,0,Columbus,OH,43215
A-6094327,2,2.927,Justice,IL,60458
A-5555396,2,0.008,Elizabeth,NJ,07201
A-7608044,3,1.016,Clovis,CA,93619-9705
A-1230952,2,0,Bakersfield,CA,93308-2204
A-996735,2,0,Concord,CA,94520-3810
A-6788348,2,3.318,Nesbit,MS,38651
A-639896,3,0,San Francisco,CA,94112
A-132619,2,0,Miami,FL,33136
A-4744000,2,0.58,Brewster,NY,10509
A-13697,2,0,Napa,CA,94558-3849
A-5655095,2,7.653,Vallejo,CA,94592
A-2202571,2,0,Phoenix,AZ,85044
A-2602428,2,0,Knoxville,TN,37922
A-5444748,2,2.927,Halethorpe,MD,21227
A-6162850,2,0.086,Pinellas Park,FL,33781-4006
A-3580581,2,0,Charlotte,NC,28273
A-621052,3,0,West Hartford,CT,06107
A-7763283,3,0.6729999999999999,Tampa,FL,33610
A-6154128,2,0.498,Rock Hill,SC,29730-9296
A-7530516,3,0.362,Boaz,AL,35956
A-5160248,2,0.362,Columbia,SC,29223-4396
A-6643280,2,0.083,Hudson,FL,34667-6706
A-6722716,2,0.035,Miami,FL,33174
A-4401179,2,0.045,Mt Shasta,CA,96067-9740
A-6447790,2,0.022,Milton,FL,32571-8628
A-7080391,2,0.88,Clemmons,NC,27012
A-70073,2,0,Hemet,CA,92544-4904
A-6332169,2,0.023,Los Angeles,CA,90017-1902
A-2612188,3,0.3899999856948853,Denver,CO,80204
A-1119257,3,0,Saint Peters,MO,63376
A-3880299,2,0.359,Queens Village,NY,11429
A-205666,2,0.01,Greenfield,MA,01301
A-2057010,3,1.0800000429153442,Somerville,MA,02145-1117
A-2219863,2,0,Seattle,WA,98125-4020
A-5997731,2,0.158,Maxton,NC,28364-1637
A-5023700,2,2.382,Flushing,NY,11367
A-7585175,2,0.172,Jersey City,NJ,07304
A-5299676,2,0.018,North Salem,NY,10560
A-5343062,2,0.247,Madison,TN,37115-3607
A-1930422,2,0,Lafayette,LA,70503-4338
A-3007304,3,0,Denver,CO,80221
A-4329958,2,0.21,Dallas,TX,75251
A-4029587,2,1.246,Livermore,CA,94551
A-811079,2,0,Rochester,NY,14613-2533
A-7721126,2,0.003,Salem,OR,97305-9661
A-3773642,2,1.564,Altoona,PA,16602
A-4152526,2,0.659,Winona,MN,55987
A-59299,3,0.01,Ontario,CA,91761
A-4162869,2,0.07,Ladson,SC,29456
A-608111,3,0,Salt Lake City,UT,84106
A-5388571,2,0.211,Jersey City,NJ,07306
A-1781302,2,0,Powell,OH,43065-8502
A-7595007,4,0.951,Lake Zurich,IL,60047
A-2716068,2,0,Aptos,CA,95003
A-3586268,3,0.73,Phoenix,AZ,85021
A-7669656,2,0.378,Orlando,FL,32807
A-3854699,2,0.1,Asheville,NC,28801
A-4362992,2,0.308,Miami,FL,33147-1432
A-2691164,2,0,Jurupa Valley,CA,92509
A-5101552,2,3.01,Milpitas,CA,95035
A-2344400,3,0,Los Alamitos,CA,90720
A-4054613,2,0.024,Charlotte,NC,28269
A-4255381,2,1.071,Fountain Inn,SC,29644
A-3837370,2,0.057,Miami,FL,33155-3350
A-4951342,2,0.288,Baton Rouge,LA,70817-3022
A-4579734,2,0.112,Austin,TX,78748-1708
A-343596,3,0.01,Santa Ana,CA,92706
A-6112160,2,0.049,Austin,TX,78745-2257
A-4946313,4,0.617,Newnan,GA,30265
A-885028,2,0,Tulsa,OK,74137
A-6323721,2,0.358,San Bernardino,CA,92407
A-4781782,2,1.682,Waterbury,CT,06708
A-7522975,4,0.19,Orlando,FL,32810-2660
A-3709810,2,0.168,Holly Hill,SC,29059-8711
A-3772366,2,0.97,Oakridge,OR,97463-9663
A-4777514,2,0.899,Carlsbad,CA,92008
A-3397190,3,0,Broomfield,CO,80023
A-438319,3,0.01,Fremont,CA,94538
A-3253492,3,0,Colorado Springs,CO,80906
A-5025371,2,1.07,Billings,MT,59101
A-1124969,2,0,Ogden,UT,84405
A-4846901,2,0.916,Santa Ana,CA,92706
A-1288715,3,0,Saint Louis,MO,63131
A-3626243,2,0,Naperville,IL,60540
A-2103525,3,0,Hinsdale,IL,60521
A-3840185,2,0.523,Miami,FL,33166-6804
A-7312315,2,0.604,Daytona Beach,FL,32119
A-6876541,2,0.195,Sherman Oaks,CA,91403
A-3505616,4,0.8,Ashburn,VA,20147
A-3768360,2,0.626,Oakdale,CA,95361
A-950740,2,0,Dallas,TX,75217-4741
A-3120184,2,0,Bala Cynwyd,PA,19004
A-3038283,3,0,Wolf Creek,OR,97497
A-1261193,2,0,San Antonio,TX,78218-4628
A-1877148,2,0,Baton Rouge,LA,70808-6622
A-3590518,2,0.451,Brea,CA,92821
A-2293832,2,0,Raleigh,NC,27610
A-6705240,2,1.421,Colorado Springs,CO,80907
A-4108590,2,2.097,Hobe Sound,FL,33455
A-3794293,2,5.723,Hyattsville,MD,20783
A-6156062,2,0.236,Columbia,SC,29203
A-7748671,2,0.268,Aurora,OR,97002
A-4048383,2,12.140999999999998,Pasadena,CA,91107
A-5575260,2,3.906,Los Angeles,CA,90033
A-3891399,2,0.26,Baton Rouge,LA,70806-1452
A-1702527,2,0,Bellport,NY,11713-1541
A-6721303,2,0.133,New York,NY,10038
A-3750145,2,0.195,Reading,PA,19611
A-7276930,2,0,Mission Viejo,CA,92692
A-4324814,2,3.785,Fairfield,CA,94533
A-1142597,3,0,Pleasant Grove,UT,84062
A-7728973,2,1.229,San Jose,CA,95111
A-762515,2,0,Springfield,MO,65804-1505
A-4895825,2,0.018,Salinas,CA,93907
A-3247605,3,0,Marshall,MO,65340
A-992821,2,0,Columbia,SC,29210
A-7407216,2,0.285,Hood River,OR,97031
A-518356,2,0,Griffin,GA,30223
A-1704943,2,0,Hacienda Heights,CA,91745-1602
A-3176002,2,0,North Chesterfield,VA,23234-3615
A-3561164,2,0.063,Atlanta,GA,30328
A-7273523,2,0,Scotts Valley,CA,95066-2812
A-684809,2,1.5499999523162842,South Gate,CA,90280
A-5386661,2,0.5770000000000001,Elmore,OH,43416
A-2266878,2,0,Wilmington,DE,19801-1020
A-6354918,2,0.317,Madera,CA,93636-8897
A-1059314,2,0,Pelham,NC,27311
A-4136053,2,0.008,Charlotte,NC,28212-7112
A-638199,3,1.3899999856948853,Baldwin Park,CA,91706
A-5770461,2,1.399,Suffolk,VA,23434
A-4189947,2,5.1770000000000005,Ontario,CA,91764
A-899909,2,0,Sebring,FL,33870
A-1335193,3,1.4600000381469729,Metairie,LA,70003
A-3561017,4,0.294,Midland,MI,48640-8325
A-5412980,2,0.964,Los Angeles,CA,90023
A-1975915,3,0,Long Beach,CA,90807
A-2652631,3,0,Lake City,FL,32025
A-1346611,2,0,Raleigh,NC,27604
A-7100939,2,0,Atwater,CA,95301-3402
A-5877810,2,0.611,San Francisco,CA,94103
A-2525546,2,0,Oakdale,CA,95361-9601
A-6108412,2,0.7509999999999999,Burlington,NJ,08016
A-258193,3,0,Baltimore,MD,21224
A-6789259,2,0.09,Nipomo,CA,93444-9768
A-7298885,2,0,Sacramento,CA,95815
A-4879736,2,0.529,Elizabethtown,PA,17022-8978
A-4126840,2,0.11,Florence,SC,29501-5448
A-3992848,2,1.168,Bellflower,CA,90706
A-3739783,2,0.669,Leesburg,VA,20176
A-6029718,2,1.109,Winter Park,FL,32789
A-216933,2,0,Rockville Centre,NY,11570
A-5098202,2,4.723,Colton,CA,92324
A-5766360,2,7.957000000000002,Los Angeles,CA,90063
A-7610241,2,0.394,Atlanta,GA,30324
A-532034,3,0,Alhambra,CA,91801
A-2925111,3,0,Los Angeles,CA,90042
A-849952,2,0,Austin,TX,78703
A-7639869,2,3.398,Uncasville,CT,06382
A-5642281,2,2.633,Coalville,UT,84017
A-4994996,2,0.764,Minneapolis,MN,55403
A-1004188,2,0,Austin,TX,78741
A-1013780,3,0,Ogden,UT,84405
A-2274194,3,0.3000000119209289,San Jose,CA,95126-1414
A-1161062,2,0,Saint Paul,MN,55117
A-3434060,2,1.024,Houston,TX,77086
A-3712212,2,0.325,Rochester,NY,14622
A-1146783,2,0,Vallejo,CA,94589
A-4501020,2,15.174,Pasadena,CA,91103
A-6409064,2,1.905,Brooklyn,NY,11220
A-1610845,2,0,Colorado Springs,CO,80918-1125
A-6778798,2,0.15,Hixson,TN,37343-2223
A-3453102,3,0.239,Edison,NJ,08817
A-5560138,2,0.684,Waterbury,CT,06708-2724
A-5649641,2,0.198,Miami,FL,33176
A-6969390,2,0.25,Nuevo,CA,92567
A-681646,2,0,Wilmington,OH,45177
A-6880797,2,0.687,Costa Mesa,CA,92626
A-4859345,2,0.08,Blue River,OR,97413
A-7667853,2,0.407,Winter Park,FL,32789
A-5423029,2,2.787,Fullerton,CA,92835
A-4894506,2,0.967,Los Angeles,CA,90027
A-6611119,2,0.02,Salinas,CA,93907
A-6916148,2,0.024,Santa Cruz,CA,95065-1938
A-1329568,2,0,Taylors,SC,29687
A-5183457,2,0.301,Bronx,NY,10471
A-3641960,2,0.006,Charlotte,NC,28209
A-5695076,2,0.043,Tyler,TX,75701-2023
A-5184241,2,0.503,Venice,FL,34293-5021
A-1703664,2,0,Sparks,GA,31647
A-1040670,2,0,Orlando,FL,32825
A-4837104,2,0.116,Tulsa,OK,74129-1601
A-2998399,2,0,Mc Leansville,NC,27301-9626
A-3791677,2,0.121,Miami,FL,33167-2605
A-2768524,2,0,Englewood,CO,80112
A-7425175,3,0.762,Kennesaw,GA,30144
A-6427102,2,0.053,Dana Point,CA,92629
A-5395775,2,1.577,Atlanta,GA,30327
A-219279,2,0,Pomona,NY,10970
A-2628702,2,0,Omaha,NE,68105-2915
A-4525204,2,0.061,Princeton,WV,24739
A-31477,2,0.01,Sacramento,CA,95825-3604
A-5318233,2,0.105,McDavid,FL,32568-1762
A-3535774,2,0.037,San Francisco,CA,94130
A-6122866,2,0.772,Denver,CO,80214
A-4529406,2,0.154,Miami,FL,33176-7219
A-4830231,4,1.682,Waterbury,CT,06708
A-217784,3,0,West Harrison,NY,10604
A-7131374,1,0.003,Richmond,VA,23222
A-1010738,3,0,Long Beach,CA,90815
A-1306583,2,0,Rochester,NY,14615-2902
A-6057318,2,0.204,Dallas,TX,75241
A-2671457,3,0,Happy Valley,OR,97086
A-1519547,2,0,Laurens,SC,29360-7492
A-2161233,3,0.3400000035762787,Columbus,OH,43209
A-7540222,3,0.282,Chicago,IL,60609
A-3910352,2,0.311,Lufkin,TX,75901-8511
A-7444132,2,3.516,Union,OR,97883
A-7077084,3,0,Sparta,NJ,07871
A-3758618,2,0.669,Fayetteville,AR,72701
A-5260160,2,0.275,Richmond,VA,23220-6504
A-4618481,2,1.818,Charlestown,MA,02129
A-7547330,2,0.095,Foster,OR,97345-9739
A-932500,2,0,Denver,CO,80204-1909
A-4737257,2,0.154,Melbourne,FL,32904
A-6780096,2,0.239,Grass Valley,CA,95949-6516
A-3083060,2,0,Indianapolis,IN,46216
A-734200,2,0.6899999976158142,Sun Valley,CA,91352-3023
A-1964989,2,0,Houston,TX,77056
A-372119,3,0.83,Nyack,NY,10960-1708
A-6483870,2,0.124,Morningside,MD,20746-4641
A-6449885,2,0.363,Ontario,CA,91764
A-4135889,2,0.239,Linden,NJ,07036
A-6565134,2,0.077,New York,NY,10021
A-4189802,2,0.95,Napa,CA,94558
A-6418781,2,0.054,Miami,FL,33177-4976
A-317190,3,0.01,Los Angeles,CA,90015
A-1551961,2,0,Seattle,WA,98108-3785
A-2821888,2,0,Raleigh,NC,27601-2738
A-2901398,2,0.4099999964237213,Mountain View,CA,94041-2446
A-3718356,2,0.111,Miami,FL,33157
A-5605891,2,1.749,Los Angeles,CA,90045
A-3387876,2,0,Los Angeles,CA,90023-4017
A-273501,2,0,Houston,TX,77055
A-926851,2,0,Dallas,TX,75229
A-4951818,2,0.285,Cleveland,WI,53015
A-4758029,2,0.409,Encino,CA,91316
A-5842419,2,0.089,Orlando,FL,32807
A-2680198,2,0,Omaha,NE,68131-2710
A-5591685,2,0.13,Davenport,FL,33896-9112
A-459509,3,0.4600000083446503,Los Angeles,CA,90045
A-3634902,2,0.07,Cincinnati,OH,45230
A-2826157,2,0,Sacramento,CA,95820
A-5524303,2,0.545,Fairfax,VA,22030
A-6685223,2,0.81,Ridgewood,NY,11385
A-3405500,2,0,Deland,FL,32724
A-3852811,2,1.119,Bridgeton,MO,63044
A-3412914,2,0.457,Cleveland,OH,44113-5133
A-6462746,2,0.7490000000000001,Miami,FL,33136
A-6905054,2,1.082,Silverado,CA,92676
A-837410,2,0,Greenville,SC,29601
A-3405662,2,0,Rock Hill,SC,29732-9406
A-3324626,2,0,Tuscaloosa,AL,35405
A-5905418,2,0.117,Chantilly,VA,20152-4248
A-3658544,2,0.142,Rancho Santa Fe,CA,92067
A-1335562,2,0,Grand Rapids,MI,49503
A-6904937,2,0.875,Wolf Creek,OR,97497
A-2454828,2,0,South El Monte,CA,91733
A-6066990,2,1.654,Sterling,ND,58572
A-3534265,2,0.478,San Diego,CA,92130
A-2588405,2,0,Raleigh,NC,27612-4626
A-7118171,2,0,Sacramento,CA,95827-1701
A-4085749,2,0.055,Ankeny,IA,50021
A-7313851,2,0,Baldwin Park,CA,91706
A-1294071,2,0,Soquel,CA,95073-2004
A-4902846,2,0.237,Riverside,CT,06878
A-6466808,2,0.436,Georgetown,CA,95634
A-1165611,3,0,Minneapolis,MN,55413
A-5281267,2,0.026,Elkridge,MD,21075
A-4097349,2,0.08,Pensacola,FL,32534
A-5968044,2,0.561,Piedmont,SC,29673
A-73622,3,0.01,San Pedro,CA,90731
A-342328,3,0.01,Martinez,CA,94553
A-3372774,2,0,Tustin,CA,92780
A-2273570,2,0,Baton Rouge,LA,70806-3313
A-7007325,1,0,Livermore,CA,94550
A-5119744,2,2.253,San Clemente,CA,92672
A-4320718,2,0.62,Hendersonville,NC,28792-9382
A-5149664,2,0.086,Sedro Woolley,WA,98284-4360
A-4304609,2,0.973,Manteca,CA,95337
A-3354908,2,0,Austin,TX,78704
A-6624269,2,0.329,La Jolla,CA,92037
A-4422564,2,2.136,Nashville,TN,37209
A-518728,1,0,Exton,PA,19341
A-1710922,3,0,Bronx,NY,10472-1920
A-7092942,1,0,Vacaville,CA,95688
A-3029496,2,0,Maple Shade,NJ,08052-2065
A-3893880,2,2.559,Cartersville,GA,30121
A-1288667,2,0,Ravenel,SC,29470-5263
A-2820800,3,0,Arlington Heights,IL,60005
A-6774862,2,0.953,Jacksonville,FL,32210
A-1308129,2,0,Boston,MA,02115-5902
A-6222447,2,0.125,Stafford,VA,22554
A-3361901,2,0,Houston,TX,77026-6620
A-2025966,2,0,Phoenix,AZ,85014-3645
A-6271096,2,0.562,Branford,FL,32008
A-1634130,3,0,Phoenix,AZ,85006
A-3204846,2,0,Oak Brook,IL,60523
A-1567517,2,0,Raleigh,NC,27612
A-5172720,2,1.676,Flint,MI,48503
A-256544,3,0,Silver Spring,MD,20901
A-7491161,3,0.871,Bridgeton,MO,63044
A-317710,2,0.01,Lemon Grove,CA,91945
A-6578016,2,1.215,Highland,CA,92346
A-4325711,2,2.115,Baltimore,MD,21230
A-2293318,2,0.4900000095367432,Scarsdale,NY,10583
A-6397456,2,0.008,Dallas,TX,75217-1840
A-7233064,2,0.8909999999999999,Laurel,MD,20723
A-7629091,2,1.026,Romulus,MI,48174
A-925665,3,1.350000023841858,Los Angeles,CA,90061
A-723022,2,0,Saint Charles,MO,63303
A-7529972,2,0.317,Healdsburg,CA,95448-9613
A-6314318,2,0.394,Morriston,FL,32668
A-4625927,2,0.638,Hastings,MN,55033-9383
A-7075145,1,0,Burgaw,NC,28425
A-6313113,2,0.213,Pensacola,FL,32503-7115
A-6048136,2,2.129,Moreno Valley,CA,92553
A-5598296,2,0.187,Miami,FL,33165-4310
A-885365,3,0,Houston,TX,77007
A-7012550,2,0,Jacksonville,FL,32220
A-1667398,2,0,Tulsa,OK,74145-9243
A-7224133,2,0,Los Angeles,CA,90003
A-3521419,2,1.318,New York,NY,10022
A-4658443,2,6.582999999999998,Tampa,FL,33610
A-7167257,2,0,South El Monte,CA,91733
A-6373781,2,0.289,Montgomeryville,PA,18936
A-3891423,2,0.759,Susanville,CA,96130
A-3724028,2,0.01,Kissimmee,FL,34758
A-2732524,2,0,Mesa,AZ,85203-4922
A-3567129,3,1.244,Houston,TX,77082
A-3648160,2,0.001,Sacramento,CA,95824-2627
A-5892751,2,0.036,Tulsa,OK,74116
A-1839085,2,0,Austin,TX,78758
A-2279735,2,0,Orlando,FL,32819
A-3045510,2,0,Raleigh,NC,27613-4413
A-3531825,2,0.106,Palo Alto,CA,94303
A-4130681,2,13.279000000000002,La Verne,CA,91750
A-7235043,4,6.577999999999999,Miami,FL,33179
A-249393,3,0,Falls Church,VA,22043
A-7089321,2,0,Omaha,NE,68105
A-4266676,2,0.271,Ravenden,AR,72459
A-4664512,2,0.086,Crows Landing,CA,95313-9740
A-360878,2,0.01,Powder Springs,GA,30127
A-5265024,2,0.172,Woodbridge,VA,22192
A-5398006,2,0.057,Miami,FL,33142
A-5918808,2,0.239,Los Angeles,CA,90012
A-678279,2,0,Bristol,FL,32321
A-4971693,2,0.072,Lompoc,CA,93436-61ND
A-4887323,2,0.036,Tehachapi,CA,93561-6402
A-7028904,2,0,Dallas,TX,75244
A-2500009,3,0,Bronx,NY,10454
A-6208502,2,1.46,Dudley,GA,31022
A-2402473,2,0,Flint,MI,48507
A-180180,2,0.01,Detroit,MI,48201
A-3059699,2,0,Hyattsville,MD,20784
A-1989561,2,0,Pawleys Island,SC,29585-4830
A-1835913,2,0,Omaha,NE,68164-1865
A-2327375,2,0,Houston,TX,77092-4901
A-296304,2,0,Austin,TX,78725
A-220255,3,0,Berkeley Heights,NJ,07922
A-3679288,2,0.243,Daly City,CA,94015
A-7609950,2,0.102,Santa Rosa,CA,95407
A-1685405,3,0,Miami,FL,33136-2515
A-6474790,2,0.095,Loris,SC,29569-8638
A-4529765,2,1.769,Hagerstown,MD,21740
A-3357847,2,0,Baton Rouge,LA,70806-6118
A-386305,3,0.01,Houston,TX,77027
A-7216277,2,0,San Clemente,CA,92672
A-1883122,2,0,Richmond,VA,23227
A-4490689,2,0.999,Wilmington,DE,19806
A-6880212,2,0.033,San Lorenzo,CA,94580-2807
A-5536453,2,0.695,Shorter,AL,36075
A-2427993,2,0,Charlotte,NC,28204-2737
A-2619116,3,0,Englewood,OH,45322
A-5222804,2,2.623,Clinton,MT,59825
A-7593333,2,0.522,Raleigh,NC,27607
A-241203,3,0.01,Rockville,MD,20850
A-5631457,2,0.151,Atlanta,GA,30341
A-931210,3,0,Northport,AL,35476-3249
A-5670637,2,0.134,Miami Beach,FL,33140
A-3846141,2,1.086,American Fork,UT,84003
A-4455280,4,0.08,Fredericksburg,VA,22407-6233
A-5794757,2,0.132,Charlotte,NC,28226-5161
A-2980218,3,0,Los Angeles,CA,90025
A-1086010,2,0,Jacksonville,FL,32246-3913
A-4263639,2,0.077,Sacramento,CA,95825
A-1551271,2,0,York,PA,17408
A-3284510,2,0,Austin,TX,78729-7645
A-1078080,2,0,Albuquerque,NM,87106
A-1239430,4,0,Miami,FL,33179
A-5344429,2,0.263,Kansas City,KS,66111
A-523732,1,0,Lafayette,LA,70501-4824
A-5973473,2,0.525,Birmingham,AL,35243
A-836284,2,0,Stockton,CA,95206
A-950320,2,0,Houston,TX,77002
A-4844943,2,0.485,Emeryville,CA,94608-4220
A-33930,2,0.01,Martinez,CA,94553
A-5043804,2,0.757,Marietta,GA,30067
A-3690373,2,3.662,Portland,OR,97225
A-4877396,2,0.6990000000000001,Bronx,NY,10452
A-1411818,3,0,Los Angeles,CA,90003
A-1047534,2,0,Reno,NV,89521
A-1192314,2,0,Phenix City,AL,36867
A-6670991,2,0.026,Houston,TX,77098-4508
A-5794083,2,1.457,Atlanta,GA,30310
A-3130620,3,0,Romulus,MI,48174
A-1746359,2,0,Tulsa,OK,74129
A-4866376,2,6.801,Boynton Beach,FL,33437
A-3735511,2,0.063,San Diego,CA,92110
A-4230061,2,3.3560000000000003,Middletown,CT,06457
A-2078052,2,0,Nashville,TN,37203-1034
A-2531503,2,0,Seattle,WA,98101
A-657869,2,0,Oklahoma City,OK,73135-2260
A-5460190,2,0.45,Valley Village,CA,91607
A-6040810,2,0.205,Orlando,FL,32804-1124
A-39979,3,0.01,Tracy,CA,95304
A-7620863,3,0,Port Charlotte,FL,33952-2129
A-3835536,2,1.235,Chiloquin,OR,97624
A-4808588,2,0.009,Charlotte,NC,28205-7923
A-5617364,2,0.838,San Mateo,CA,94403
A-1339384,3,0,Upper Marlboro,MD,20774
A-7667460,2,0.055,Anaheim,CA,92805
A-5554041,2,0.106,Tallahassee,FL,32308
A-1665765,2,0,El Paso,TX,79936
A-5088580,2,0.179,Santee,SC,29142
A-4369706,4,0.279,Buena Vista,CO,81211
A-1648618,2,0,Charlotte,NC,28206
A-5042570,2,0.556,Havana,FL,32333
A-6081862,2,0.251,Memphis,TN,38105
A-5768505,2,0.21,Costa Mesa,CA,92626-6523
A-6083941,2,0.159,Dallas,TX,75224-5118
A-2178405,2,0,Oakdale,CA,95361-7940
A-6536166,2,0.21,Walton,KY,41094
A-3869954,2,0.077,Houston,TX,77023
A-3975171,2,6.324,Miami,FL,33127
A-1255514,2,0,Wilsonville,OR,97070
A-6987385,2,0,Troutdale,OR,97060-9342
A-3327063,2,0,Lafayette,LA,70501
A-3707399,2,0.133,Pinellas Park,FL,33781-3542
A-1650583,3,0,Fort Lee,NJ,07024
A-4205439,2,0.03,Bala Cynwyd,PA,19004-2506
A-7702575,2,0.202,Richmond,CA,94805
A-6921931,2,1.117,Chesapeake,VA,23320
A-229544,2,0.01,Rockville,MD,20852
A-2424362,2,0,Charlotte,NC,28208
A-7400822,2,0,Downey,CA,90242
A-7243508,2,0,Dutch John,UT,84023
A-4782173,2,0.143,Pottstown,PA,19464-3481
A-532825,2,0.959999979,Newhall,CA,91321
A-4726831,2,0.243,Bend,OR,97703-9268
A-428304,3,0.01,Dallas,TX,75241
A-1123482,2,0,Conroe,TX,77303
A-1514336,3,0,Florence,SC,29501
A-5995388,2,1.112,Arlington,TN,38002
A-5404369,2,0.763,Jamaica,NY,11436
A-6469030,2,0.122,Montgomery Creek,CA,96065
A-1410837,3,0,Hollywood,FL,33020
A-397046,3,0.01,Tracy,CA,95304
A-3135630,2,0,Saint Cloud,FL,34772
A-7130235,2,0,Rochester,NY,14615-2419
A-6119914,2,0.959,Osceola Mills,PA,16666-8907
A-645480,2,0,West Valley City,UT,84120
A-1196327,2,0,Lafayette,CA,94549
A-4049266,2,0.04,Santa Clarita,CA,91390-4913
A-2332045,2,0,Clanton,AL,35045-2014
A-4535682,2,0.912,Ventura,CA,93004
A-5858782,2,0.413,Raleigh,NC,27616-3121
A-4976052,2,3.225,Brea,CA,92821
A-179504,3,0.01,Southfield,MI,48075
A-2338533,2,0,Tucson,AZ,85718-3053
A-919738,3,0,Detroit,MI,48208
A-2640756,2,0,El Paso,TX,79905-4022
A-3327038,2,0,San Antonio,TX,78258
A-6479539,2,0.789,Cabin John,MD,20818
A-373177,2,0.01,Fords,NJ,08863
A-5929479,2,0.162,Miami,FL,33147-1756
A-441234,2,0.02,Rosemead,CA,91770
A-3656234,2,0.16,Kansas City,KS,66102
A-3156824,4,2.7899999618530287,Kirkland,WA,98033
A-2326083,2,0,Cincinnati,OH,45216-2023
A-6837214,2,0.093,Miami,FL,33183
A-1045471,2,0,Baton Rouge,LA,70814-4208
A-7127547,3,1.016,Wethersfield,CT,06109
A-741054,2,0,Sylmar,CA,91342
A-2958677,3,0,Bristol,PA,19007
A-78022,3,0,Long Beach,CA,90815
A-445605,2,0.02,Grand Rapids,MI,49507-2515
A-881004,3,0,Fresh Meadows,NY,11365
A-3616131,2,0.209,Gaston,SC,29053
A-1267199,2,0,Easley,SC,29640-7842
A-7264841,2,0,Los Angeles,CA,90040
A-4728948,2,0.5,Exeter,CA,93221-9771
A-5775524,2,2.509,Cornelius,NC,28031
A-768404,2,0,Minden,NV,89423-8827
A-208920,3,0,Bronx,NY,10465
A-7137522,2,0,Long Beach,CA,90805
A-7112298,2,0,Pittsburg,CA,94565
A-4405364,2,0.07,New Orleans,LA,70117-8524
A-4369867,2,1.045,Norfolk,VA,23502
A-653181,2,0,Raleigh,NC,27604-4352
A-7594306,3,0.392,Ann Arbor,MI,48103
A-6282879,4,1.171,Dove Creek,CO,81324-9415
